feature,group,kind,cliffs_delta,pos_median,ctrl_median,hit_ratio,lift,coverage,n_events_match,support_real,base_rate,threshold,direction,category
h_trigger_rank,house(DVPT),categorical,,,,0.06037302218686467,1.3768745366085973,0.04978134110787172,683,11313.0,0.04384787472035794,,==,C
deliv_per_pctile,raw,numeric,-0.23704626677382398,0.39285714285714285,0.5714285714285714,0.05985720591635546,1.3651107675821883,0.622667638483965,8543,142723.0,0.04384787472035794,0.5158730158730159,<=,
cpr_compression_pctile,cpr,numeric,-0.15661968723962805,0.44841269841269843,0.5634920634920635,0.05961541895052581,1.35959654443291,0.48673469387755103,6678,112018.0,0.04384787472035794,0.5277777777777778,<=,
h_pct_from_52w_high,house(DVPT),numeric,-0.10371599213390785,-19.217876785660764,-15.742851554247363,0.05754244364041191,1.312320015676741,0.1205539358600583,1654,28744.0,0.04384787472035794,-1.601835777508313,>=,
dist_high_252,raw,numeric,-0.10378385565833297,-0.19226154512275756,-0.15743211506661992,0.057522431661681854,1.311863620039377,0.1205539358600583,1654,28754.0,0.04384787472035794,-0.016016386836466993,>=,
deliv_trend,raw,numeric,-0.21204185512314808,-0.7669696969696851,0.7940909090909045,0.057283960907708015,1.3064250268237492,0.6010932944606414,8247,143967.0,0.04384787472035794,0.36295454545454575,<=,
h_trigger_rank,house(DVPT),categorical,,,,0.05720531973036983,1.3046315265038426,0.04577259475218659,628,10978.0,0.04384787472035794,,==,SS
h_accum_character,house(DVPT),categorical,,,,0.057054622453823464,1.3011947059621984,0.77966472303207,10697,187487.0,0.04384787472035794,,==,NEUTRAL
h_avg_deliv_qty_per_trade,house(DVPT),numeric,0.14022869700167556,23.073019936879,15.680697253024324,0.05624546825186737,1.2827410361522813,0.35619533527696795,4887,86887.0,0.04384787472035794,39.51450246816347,>=,
h_r_score,house(DVPT),numeric,0.12026725789659781,2.0,0.0,0.05499644478477274,1.2542556540200722,0.5862973760932945,8044,146264.0,0.04384787472035794,1.0,>=,
h_ratio_today_vs_avg_30d,house(DVPT),numeric,0.15503959982904333,0.9573474667146906,0.8445819119518587,0.05482450448579858,1.2503343625077532,0.4618804664723032,6337,115587.0,0.04384787472035794,0.9829156164602473,>=,
cpr_pattern,cpr,categorical,,,,0.050709326894053726,1.1564831184511233,0.1469387755102041,2016,39756.0,0.04384787472035794,,==,BULL_U
cpr_pattern,cpr,categorical,,,,0.048596331205026856,1.1082938800330104,0.5591836734693878,7672,157872.0,0.04384787472035794,,==,NONE
cpr_pattern,cpr,categorical,,,,0.04792129482703904,1.0928989177391046,0.14307580174927115,1963,40963.0,0.04384787472035794,,==,BEAR_INVU
hist_len,raw,numeric,-0.0009385127901589905,2481.5,2454.5,0.04649776991278282,1.0604338342354043,0.9384110787172012,12875,276895.0,0.04384787472035794,4568.0,<=,
