feature,group,kind,cliffs_delta,pos_median,ctrl_median,hit_ratio,lift,coverage,n_events_match,support_real,base_rate,threshold,direction,category
close_strength_5,raw,numeric,-0.06657483513641912,0.4047054540913261,0.4217684514375224,0.12174417082702269,1.0971189673893944,0.5230699193958707,19533,160443.0,0.11096715529102023,0.4126984126984127,<=,
h_next_p_above,house(DVPT),categorical,,,,0.11821896576018036,1.0653509630858038,0.11233698417374073,4195,35485.0,0.11096715529102023,,==,P12M
cpr_pattern,cpr,categorical,,,,0.11768831533174358,1.0605689135951675,0.13480438100848888,5034,42774.0,0.11096715529102023,,==,BULL_U
dist_high_252,raw,numeric,-0.06225682031273774,-0.16945812807881777,-0.15743211506661992,0.11702218586307525,1.05456597095037,0.513295664515438,19168,163798.0,0.11096715529102023,-0.16329219421449725,<=,
h_pct_from_52w_high,house(DVPT),numeric,-0.06219677730271499,-16.94528947171388,-15.742851554247363,0.11701841809565684,1.054532017052854,0.5131349918324719,19162,163752.0,0.11096715529102023,-16.328776959313657,<=,
hist_len,raw,numeric,0.014149211962822903,2506.0,2454.5,0.11594246925831789,1.0448359152241895,0.9198243311999571,34349,296259.0,0.11096715529102023,4539.0,<=,
h_next_p_above,house(DVPT),categorical,,,,0.11472690459346718,1.0338816408565823,0.12594060466486356,4703,40993.0,0.11096715529102023,,==,P2M
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.11228243732030792,1.0118528949024443,0.1945210615108588,7264,64694.0,0.11096715529102023,,==,CONSOLIDATING
h_is_ath_dvpt,house(DVPT),numeric,-0.00015836434790377518,0.0,0.0,0.11096823738469644,1.000009751477123,0.9983397156093512,37281,335961.0,0.11096715529102023,0.0,<=,
h_next_p_above,house(DVPT),categorical,,,,0.11083363936834374,0.9987967978243082,0.20204589882976728,7545,68075.0,0.11096715529102023,,==,P3M
h_rs_vs_broad_new_52w_high,house(DVPT),numeric,0.027608025729953307,0.0,0.0,0.10973562045237546,0.9889018076077108,0.9817904292638513,36663,334103.0,0.11096715529102023,0.0,>=,
h_trigger_rank,house(DVPT),categorical,,,,0.10896401827104311,0.9819483790971866,0.8591971721607798,32085,294455.0,0.11096715529102023,,==,-
h_next_p_above,house(DVPT),categorical,,,,0.10867649474989172,0.9793573104120668,0.38968481375358166,14552,133902.0,0.11096715529102023,,==,P1M
h_trigger_rank,house(DVPT),categorical,,,,0.1078355314197052,0.9717788217324117,0.0335002543984147,1251,11601.0,0.11096715529102023,,==,SS
h_next_p_above,house(DVPT),categorical,,,,0.10734756559167694,0.9673814320115657,0.132903087593391,4963,46233.0,0.11096715529102023,,==,P6M
cpr_regime,cpr,categorical,,,,0.0991044305045962,0.8930969731060233,0.26907318640709105,10048,101388.0,0.11096715529102023,,==,1
h_rs_vs_sector_trend_state,house(DVPT),categorical,,,,0.09654561558901682,0.8700377632986827,0.04378330610823983,1635,16935.0,0.11096715529102023,,==,CONSOLIDATING
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.05976064756839102,0.5385435664423761,0.24791794981656534,9258,154918.0,0.11096715529102023,,==,DOWNTREND
h_accum_character,house(DVPT),categorical,,,,0.05946568654341983,0.535885473385943,0.1741691883351632,6504,109374.0,0.11096715529102023,,==,CONSOLIDATION
h_rs_vs_sector_trend_state,house(DVPT),categorical,,,,0.05833004898372839,0.5256514761575457,0.05548563318426479,2072,35522.0,0.11096715529102023,,==,DOWNTREND
